"INDICATOR","HFAMDB_657"

"HFAMDB_657","Mental and behavioural disorders, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"IRL","","TOTAL","MALE","1986","35"
"IRL","","TOTAL","MALE","1987","50"
"IRL","","TOTAL","MALE","1988","54"
"IRL","","TOTAL","MALE","1989","49"
"IRL","","TOTAL","MALE","1990","40"
"IRL","","TOTAL","MALE","1991","74"
"IRL","","TOTAL","MALE","1992","106"
"IRL","","TOTAL","MALE","1993","111"
"IRL","","TOTAL","MALE","1994","98"
"IRL","","TOTAL","MALE","1995","159"
"IRL","","TOTAL","MALE","1996","197"
"IRL","","TOTAL","MALE","1997","222"
"IRL","","TOTAL","MALE","1998","240"
"IRL","","TOTAL","MALE","1999","278"
"IRL","","TOTAL","MALE","2000","246"
"IRL","","TOTAL","MALE","2001","238"
"IRL","","TOTAL","MALE","2002","233"
"IRL","","TOTAL","MALE","2003","219"
"IRL","","TOTAL","MALE","2004","265"
"IRL","","TOTAL","MALE","2005","241"
"IRL","","TOTAL","MALE","2006","305"
"IRL","","TOTAL","MALE","2007","165"
"IRL","","TOTAL","MALE","2008","145"
"IRL","","TOTAL","MALE","2009","203"
"IRL","","TOTAL","MALE","2010","232"
"IRL","","TOTAL","MALE","2011","277"
"IRL","","TOTAL","MALE","2012","354"
"IRL","","TOTAL","MALE","2013","387"
"IRL","","TOTAL","MALE","2015","555"
"IRL","","TOTAL","MALE","2018","751"
"ISL","","TOTAL","MALE","1971","2"
"ISL","","TOTAL","MALE","1972","2"
"ISL","","TOTAL","MALE","1973","2"
"ISL","","TOTAL","MALE","1974","0"
"ISL","","TOTAL","MALE","1975","2"
"ISL","","TOTAL","MALE","1976","2"
"ISL","","TOTAL","MALE","1977","1"
"ISL","","TOTAL","MALE","1978","2"
"ISL","","TOTAL","MALE","1979","4"
"ISL","","TOTAL","MALE","1980","1"
"ISL","","TOTAL","MALE","1981","0"
"ISL","","TOTAL","MALE","1982","0"
"ISL","","TOTAL","MALE","1983","1"
"ISL","","TOTAL","MALE","1984","1"
"ISL","","TOTAL","MALE","1985","2"
"ISL","","TOTAL","MALE","1986","2"
"ISL","","TOTAL","MALE","1987","1"
"ISL","","TOTAL","MALE","1988","5"
"ISL","","TOTAL","MALE","1989","3"
"ISL","","TOTAL","MALE","1990","2"
"ISL","","TOTAL","MALE","1991","5"
"ISL","","TOTAL","MALE","1992","4"
"ISL","","TOTAL","MALE","1993","1"
"ISL","","TOTAL","MALE","1994","5"
"ISL","","TOTAL","MALE","1995","1"
"ISL","","TOTAL","MALE","1996","3"
"ISL","","TOTAL","MALE","1997","16"
"ISL","","TOTAL","MALE","1998","35"
"ISL","","TOTAL","MALE","1999","30"
"ISL","","TOTAL","MALE","2000","22"
"ISL","","TOTAL","MALE","2001","20"
"ISL","","TOTAL","MALE","2002","24"
"ISL","","TOTAL","MALE","2003","27"
"ISL","","TOTAL","MALE","2004","29"
"ISL","","TOTAL","MALE","2005","28"
"ISL","","TOTAL","MALE","2006","30"
"ISL","","TOTAL","MALE","2007","24"
"ISL","","TOTAL","MALE","2008","20"
"ISL","","TOTAL","MALE","2009","24"
"ISL","","TOTAL","MALE","2010","20"
"ISL","","TOTAL","MALE","2011","23"
"ISL","","TOTAL","MALE","2012","27"
"ISL","","TOTAL","MALE","2013","34"
"ISL","","TOTAL","MALE","2014","34"
"ISL","","TOTAL","MALE","2015","33"
"ISL","","TOTAL","MALE","2016","30"
"ISL","","TOTAL","MALE","2017","35"
"ISL","","TOTAL","MALE","2018","38"
"ISL","","TOTAL","MALE","2019","47"
"ISL","","TOTAL","MALE","2020","40"
"ISR","","TOTAL","MALE","1975","28"
"ISR","","TOTAL","MALE","1976","33"
"ISR","","TOTAL","MALE","1977","34"
"ISR","","TOTAL","MALE","1978","40"
"ISR","","TOTAL","MALE","1979","102"
"ISR","","TOTAL","MALE","1980","151"
"ISR","","TOTAL","MALE","1981","220"
"ISR","","TOTAL","MALE","1982","223"
"ISR","","TOTAL","MALE","1983","328"
"ISR","","TOTAL","MALE","1984","313"
"ISR","","TOTAL","MALE","1985","254"
"ISR","","TOTAL","MALE","1986","342"
"ISR","","TOTAL","MALE","1987","379"
"ISR","","TOTAL","MALE","1988","359"
"ISR","","TOTAL","MALE","1989","322"
"ISR","","TOTAL","MALE","1990","283"
"ISR","","TOTAL","MALE","1991","346"
"ISR","","TOTAL","MALE","1992","368"
"ISR","","TOTAL","MALE","1993","269"
"ISR","","TOTAL","MALE","1994","189"
"ISR","","TOTAL","MALE","1995","179"
"ISR","","TOTAL","MALE","1996","171"
"ISR","","TOTAL","MALE","1997","124"
"ISR","","TOTAL","MALE","1998","173"
"ISR","","TOTAL","MALE","1999","343"
"ISR","","TOTAL","MALE","2000","307"
"ISR","","TOTAL","MALE","2001","252"
"ISR","","TOTAL","MALE","2002","261"
"ISR","","TOTAL","MALE","2003","272"
"ISR","","TOTAL","MALE","2004","292"
"ISR","","TOTAL","MALE","2005","210"
"ISR","","TOTAL","MALE","2006","183"
"ISR","","TOTAL","MALE","2007","226"
"ISR","","TOTAL","MALE","2008","398"
"ISR","","TOTAL","MALE","2009","384"
"ISR","","TOTAL","MALE","2010","453"
"ISR","","TOTAL","MALE","2011","462"
"ISR","","TOTAL","MALE","2012","473"
"ISR","","TOTAL","MALE","2013","477"
"ISR","","TOTAL","MALE","2014","550"
"ISR","","TOTAL","MALE","2015","665"
"ISR","","TOTAL","MALE","2016","672"
"ISR","","TOTAL","MALE","2017","788"
"ISR","","TOTAL","MALE","2018","802"
"ITA","","TOTAL","MALE","1968","700"
"ITA","","TOTAL","MALE","1969","754"
"ITA","","TOTAL","MALE","1970","553"
"ITA","","TOTAL","MALE","1971","519"
"ITA","","TOTAL","MALE","1972","515"
"ITA","","TOTAL","MALE","1973","485"
"ITA","","TOTAL","MALE","1974","488"
"ITA","","TOTAL","MALE","1975","581"
"ITA","","TOTAL","MALE","1976","501"
"ITA","","TOTAL","MALE","1977","415"
"ITA","","TOTAL","MALE","1978","443"
"ITA","","TOTAL","MALE","1979","519"
"ITA","","TOTAL","MALE","1980","556"
"ITA","","TOTAL","MALE","1981","616"
"ITA","","TOTAL","MALE","1982","694"
"ITA","","TOTAL","MALE","1983","739"
"ITA","","TOTAL","MALE","1984","820"
"ITA","","TOTAL","MALE","1985","778"
"ITA","","TOTAL","MALE","1986","882"
"ITA","","TOTAL","MALE","1987","1116"
"ITA","","TOTAL","MALE","1988","1528"
"ITA","","TOTAL","MALE","1989","1760"
"ITA","","TOTAL","MALE","1990","2576"
"ITA","","TOTAL","MALE","1991","2778"
"ITA","","TOTAL","MALE","1992","2971"
"ITA","","TOTAL","MALE","1993","2749"
"ITA","","TOTAL","MALE","1994","2979"
"ITA","","TOTAL","MALE","1995","3311"
"ITA","","TOTAL","MALE","1996","3436"
"ITA","","TOTAL","MALE","1997","3545"
"ITA","","TOTAL","MALE","1998","3738"
"ITA","","TOTAL","MALE","1999","3592"
"ITA","","TOTAL","MALE","2000","3541"
"ITA","","TOTAL","MALE","2001","3633"
"ITA","","TOTAL","MALE","2002","3469"
"ITA","","TOTAL","MALE","2003","3230"
"ITA","","TOTAL","MALE","2004","2912"
"ITA","","TOTAL","MALE","2005","3215"
"ITA","","TOTAL","MALE","2006","2960"
"ITA","","TOTAL","MALE","2007","3157"
"ITA","","TOTAL","MALE","2008","4559"
"ITA","","TOTAL","MALE","2009","4838"
"ITA","","TOTAL","MALE","2010","4860"
"ITA","","TOTAL","MALE","2011","5299"
"ITA","","TOTAL","MALE","2012","5593"
"ITA","","TOTAL","MALE","2013","5694"
"ITA","","TOTAL","MALE","2014","5952"
"ITA","","TOTAL","MALE","2015","6946"
"ITA","","TOTAL","MALE","2016","7134"
"ITA","","TOTAL","MALE","2017","8003"
"KAZ","","TOTAL","MALE","1981","235"
"KAZ","","TOTAL","MALE","1982","280"
"KAZ","","TOTAL","MALE","1985","180"
"KAZ","","TOTAL","MALE","1986","118"
"KAZ","","TOTAL","MALE","1987","142"
"KAZ","","TOTAL","MALE","1988","126"
"KAZ","","TOTAL","MALE","1989","153"
"KAZ","","TOTAL","MALE","1990","129"
"KAZ","","TOTAL","MALE","1991","155"
"KAZ","","TOTAL","MALE","1992","182"
"KAZ","","TOTAL","MALE","1993","337"
"KAZ","","TOTAL","MALE","1994","388"
"KAZ","","TOTAL","MALE","1995","520"
"KAZ","","TOTAL","MALE","1996","539"
"KAZ","","TOTAL","MALE","1997","658"
"KAZ","","TOTAL","MALE","1998","488"
"KAZ","","TOTAL","MALE","1999","387"
"KAZ","","TOTAL","MALE","2000","340"
"KAZ","","TOTAL","MALE","2001","366"
"KAZ","","TOTAL","MALE","2002","395"
"KAZ","","TOTAL","MALE","2003","356"
"KAZ","","TOTAL","MALE","2004","379"
"KAZ","","TOTAL","MALE","2005","425"
"KAZ","","TOTAL","MALE","2006","358"
"KAZ","","TOTAL","MALE","2007","313"
"KAZ","","TOTAL","MALE","2008","219"
"KAZ","","TOTAL","MALE","2009","214"
"KAZ","","TOTAL","MALE","2010","219"
"KAZ","","TOTAL","MALE","2011","198"
"KAZ","","TOTAL","MALE","2012","125"
"KAZ","","TOTAL","MALE","2013","286"
"KAZ","","TOTAL","MALE","2014","404"
"KAZ","","TOTAL","MALE","2015","565"
"KAZ","","TOTAL","MALE","2016","654"
"KAZ","","TOTAL","MALE","2017","809"
"KAZ","","TOTAL","MALE","2018","843"
"KAZ","","TOTAL","MALE","2019","810"
"KAZ","","TOTAL","MALE","2020","784"
"KGZ","","TOTAL","MALE","1981","77"
"KGZ","","TOTAL","MALE","1982","59"
"KGZ","","TOTAL","MALE","1985","47"
"KGZ","","TOTAL","MALE","1986","22"
"KGZ","","TOTAL","MALE","1987","23"
"KGZ","","TOTAL","MALE","1988","39"
"KGZ","","TOTAL","MALE","1989","38"
"KGZ","","TOTAL","MALE","1990","40"
"KGZ","","TOTAL","MALE","1991","19"
"KGZ","","TOTAL","MALE","1992","39"
"KGZ","","TOTAL","MALE","1993","95"
"KGZ","","TOTAL","MALE","1994","149"
"KGZ","","TOTAL","MALE","1995","127"
"KGZ","","TOTAL","MALE","1996","129"
"KGZ","","TOTAL","MALE","1997","118"
"KGZ","","TOTAL","MALE","1998","109"
"KGZ","","TOTAL","MALE","1999","112"
"KGZ","","TOTAL","MALE","2000","85"
"KGZ","","TOTAL","MALE","2001","90"
"KGZ","","TOTAL","MALE","2002","91"
"KGZ","","TOTAL","MALE","2003","96"
"KGZ","","TOTAL","MALE","2004","69"
"KGZ","","TOTAL","MALE","2005","55"
"KGZ","","TOTAL","MALE","2006","63"
"KGZ","","TOTAL","MALE","2007","76"
"KGZ","","TOTAL","MALE","2008","55"
"KGZ","","TOTAL","MALE","2009","53"
"KGZ","","TOTAL","MALE","2010","39"
"KGZ","","TOTAL","MALE","2011","54"
"KGZ","","TOTAL","MALE","2012","34"
"KGZ","","TOTAL","MALE","2013","33"
"KGZ","","TOTAL","MALE","2014","29"
"KGZ","","TOTAL","MALE","2015","23"
"KGZ","","TOTAL","MALE","2016","25"
"KGZ","","TOTAL","MALE","2017","26"
"KGZ","","TOTAL","MALE","2018","21"
"KGZ","","TOTAL","MALE","2019","11"
"LTU","","TOTAL","MALE","1981","237"
"LTU","","TOTAL","MALE","1982","233"
"LTU","","TOTAL","MALE","1985","211"
"LTU","","TOTAL","MALE","1986","137"
"LTU","","TOTAL","MALE","1987","138"
"LTU","","TOTAL","MALE","1988","138"
"LTU","","TOTAL","MALE","1989","167"
"LTU","","TOTAL","MALE","1990","193"
"LTU","","TOTAL","MALE","1991","279"
"LTU","","TOTAL","MALE","1992","282"
"LTU","","TOTAL","MALE","1993","465"
"LTU","","TOTAL","MALE","1994","637"
"LTU","","TOTAL","MALE","1995","661"
"LTU","","TOTAL","MALE","1996","584"
"LTU","","TOTAL","MALE","1997","382"
"LTU","","TOTAL","MALE","1998","197"
"LTU","","TOTAL","MALE","1999","75"
"LTU","","TOTAL","MALE","2000","64"
"LTU","","TOTAL","MALE","2001","60"
"LTU","","TOTAL","MALE","2002","42"
"LTU","","TOTAL","MALE","2003","39"
"LTU","","TOTAL","MALE","2004","44"
"LTU","","TOTAL","MALE","2005","47"
"LTU","","TOTAL","MALE","2006","53"
"LTU","","TOTAL","MALE","2007","62"
"LTU","","TOTAL","MALE","2008","62"
"LTU","","TOTAL","MALE","2009","50"
"LTU","","TOTAL","MALE","2010","38"
"LTU","","TOTAL","MALE","2011","39"
"LTU","","TOTAL","MALE","2012","50"
"LTU","","TOTAL","MALE","2013","36"
"LTU","","TOTAL","MALE","2014","49"
"LTU","","TOTAL","MALE","2015","54"
"LTU","","TOTAL","MALE","2016","58"
"LTU","","TOTAL","MALE","2017","86"
"LTU","","TOTAL","MALE","2018","76"
"LTU","","TOTAL","MALE","2019","98"
"LTU","","TOTAL","MALE","2020","128"
"LUX","","TOTAL","MALE","1971","47"
"LUX","","TOTAL","MALE","1972","56"
"LUX","","TOTAL","MALE","1973","63"
"LUX","","TOTAL","MALE","1974","49"
"LUX","","TOTAL","MALE","1975","49"
"LUX","","TOTAL","MALE","1976","41"
"LUX","","TOTAL","MALE","1977","41"
"LUX","","TOTAL","MALE","1978","44"
"LUX","","TOTAL","MALE","1979","35"
"LUX","","TOTAL","MALE","1980","30"
"LUX","","TOTAL","MALE","1981","30"
"LUX","","TOTAL","MALE","1982","30"
"LUX","","TOTAL","MALE","1983","26"
"LUX","","TOTAL","MALE","1984","16"
"LUX","","TOTAL","MALE","1985","27"
"LUX","","TOTAL","MALE","1986","33"
"LUX","","TOTAL","MALE","1987","29"
"LUX","","TOTAL","MALE","1988","25"
"LUX","","TOTAL","MALE","1989","35"
"LUX","","TOTAL","MALE","1990","41"
"LUX","","TOTAL","MALE","1991","33"
"LUX","","TOTAL","MALE","1992","42"
"LUX","","TOTAL","MALE","1993","27"
"LUX","","TOTAL","MALE","1994","37"
"LUX","","TOTAL","MALE","1995","38"
"LUX","","TOTAL","MALE","1996","49"
"LUX","","TOTAL","MALE","1997","64"
"LUX","","TOTAL","MALE","1998","34"
"LUX","","TOTAL","MALE","1999","22"
"LUX","","TOTAL","MALE","2000","43"
"LUX","","TOTAL","MALE","2001","40"
"LUX","","TOTAL","MALE","2002","21"
"LUX","","TOTAL","MALE","2003","43"
"LUX","","TOTAL","MALE","2004","34"
"LUX","","TOTAL","MALE","2005","36"
"LUX","","TOTAL","MALE","2006","39"
"LUX","","TOTAL","MALE","2007","46"
"LUX","","TOTAL","MALE","2008","15"
"LUX","","TOTAL","MALE","2009","19"
"LUX","","TOTAL","MALE","2010","34"
"LUX","","TOTAL","MALE","2011","37"
"LUX","","TOTAL","MALE","2012","57"
"LUX","","TOTAL","MALE","2013","68"
"LUX","","TOTAL","MALE","2014","79"
"LUX","","TOTAL","MALE","2015","94"
"LUX","","TOTAL","MALE","2016","95"
"LUX","","TOTAL","MALE","2017","83"
"LUX","","TOTAL","MALE","2018","125"
"LUX","","TOTAL","MALE","2019","85"
"LVA","","TOTAL","MALE","1980","84"
"LVA","","TOTAL","MALE","1981","111"
"LVA","","TOTAL","MALE","1982","86"
"LVA","","TOTAL","MALE","1983","85"
"LVA","","TOTAL","MALE","1984","84"
"LVA","","TOTAL","MALE","1985","110"
"LVA","","TOTAL","MALE","1986","81"
"LVA","","TOTAL","MALE","1987","54"
"LVA","","TOTAL","MALE","1988","54"
"LVA","","TOTAL","MALE","1989","74"
"LVA","","TOTAL","MALE","1990","116"
"LVA","","TOTAL","MALE","1991","128"
"LVA","","TOTAL","MALE","1992","112"
"LVA","","TOTAL","MALE","1993","198"
"LVA","","TOTAL","MALE","1994","329"
"LVA","","TOTAL","MALE","1995","295"
"LVA","","TOTAL","MALE","1996","201"
"LVA","","TOTAL","MALE","1997","154"
"LVA","","TOTAL","MALE","1998","177"
"LVA","","TOTAL","MALE","1999","189"
"LVA","","TOTAL","MALE","2000","147"
"LVA","","TOTAL","MALE","2001","178"
"LVA","","TOTAL","MALE","2002","77"
"LVA","","TOTAL","MALE","2003","52"
"LVA","","TOTAL","MALE","2004","56"
"LVA","","TOTAL","MALE","2005","69"
"LVA","","TOTAL","MALE","2006","76"
"LVA","","TOTAL","MALE","2007","111"
"LVA","","TOTAL","MALE","2008","111"
"LVA","","TOTAL","MALE","2009","117"
"LVA","","TOTAL","MALE","2010","134"
"LVA","","TOTAL","MALE","2011","176"
"LVA","","TOTAL","MALE","2012","153"
"LVA","","TOTAL","MALE","2013","170"
"LVA","","TOTAL","MALE","2014","145"
"LVA","","TOTAL","MALE","2015","200"
"LVA","","TOTAL","MALE","2016","195"
"LVA","","TOTAL","MALE","2017","224"
"LVA","","TOTAL","MALE","2018","253"
"LVA","","TOTAL","MALE","2019","224"
"LVA","","TOTAL","MALE","2020","269"
"MCO","","TOTAL","MALE","1986","1"
"MCO","","TOTAL","MALE","1987","0"
"MDA","","TOTAL","MALE","1981","157"
"MDA","","TOTAL","MALE","1982","182"
"MDA","","TOTAL","MALE","1985","172"
"MDA","","TOTAL","MALE","1986","93"
"MDA","","TOTAL","MALE","1987","70"
"MDA","","TOTAL","MALE","1988","53"
"MDA","","TOTAL","MALE","1989","69"
"MDA","","TOTAL","MALE","1990","99"
"MDA","","TOTAL","MALE","1991","126"
"MDA","","TOTAL","MALE","1992","81"
"MDA","","TOTAL","MALE","1993","97"
"MDA","","TOTAL","MALE","1994","180"
"MDA","","TOTAL","MALE","1995","234"
"MDA","","TOTAL","MALE","1996","142"
"MDA","","TOTAL","MALE","1997","99"
"MDA","","TOTAL","MALE","1998","59"
"MDA","","TOTAL","MALE","1999","86"
"MDA","","TOTAL","MALE","2000","74"
"MDA","","TOTAL","MALE","2001","74"
"MDA","","TOTAL","MALE","2002","109"
"MDA","","TOTAL","MALE","2003","65"
"MDA","","TOTAL","MALE","2004","99"
"MDA","","TOTAL","MALE","2005","153"
"MDA","","TOTAL","MALE","2006","140"
"MDA","","TOTAL","MALE","2007","151"
"MDA","","TOTAL","MALE","2008","116"
"MDA","","TOTAL","MALE","2009","152"
"MDA","","TOTAL","MALE","2010","153"
"MDA","","TOTAL","MALE","2011","73"
"MDA","","TOTAL","MALE","2012","78"
"MDA","","TOTAL","MALE","2013","40"
"MDA","","TOTAL","MALE","2014","141"
"MDA","","TOTAL","MALE","2015","146"
"MDA","","TOTAL","MALE","2016","88"
"MDA","","TOTAL","MALE","2017","95"
"MDA","","TOTAL","MALE","2018","79"
"MKD","","TOTAL","MALE","1991","20"
"MKD","","TOTAL","MALE","1992","20"
"MKD","","TOTAL","MALE","1993","18"
"MKD","","TOTAL","MALE","1994","11"
"MKD","","TOTAL","MALE","1995","24"
"MKD","","TOTAL","MALE","1996","27"
"MKD","","TOTAL","MALE","1997","18"
"MKD","","TOTAL","MALE","1998","17"
"MKD","","TOTAL","MALE","1999","22"
"MKD","","TOTAL","MALE","2000","24"
"MKD","","TOTAL","MALE","2001","21"
"MKD","","TOTAL","MALE","2002","36"
"MKD","","TOTAL","MALE","2003","36"
"MKD","","TOTAL","MALE","2004","27"
"MKD","","TOTAL","MALE","2005","37"
"MKD","","TOTAL","MALE","2006","13"
"MKD","","TOTAL","MALE","2007","12"
"MKD","","TOTAL","MALE","2008","6"
"MKD","","TOTAL","MALE","2009","9"
"MKD","","TOTAL","MALE","2010","18"
"MKD","","TOTAL","MALE","2011","13"
"MKD","","TOTAL","MALE","2012","10"
"MKD","","TOTAL","MALE","2013","14"
"MKD","","TOTAL","MALE","2015","10"
"MKD","","TOTAL","MALE","2016","8"
"MKD","","TOTAL","MALE","2017","9"
"MKD","","TOTAL","MALE","2018","11"
"MKD","","TOTAL","MALE","2019","38"
"MKD","","TOTAL","MALE","2020","48"
"MLT","","TOTAL","MALE","1968","6"
"MLT","","TOTAL","MALE","1969","5"
"MLT","","TOTAL","MALE","1970","9"
"MLT","","TOTAL","MALE","1971","14"
"MLT","","TOTAL","MALE","1972","7"
"MLT","","TOTAL","MALE","1973","8"
"MLT","","TOTAL","MALE","1974","4"
"MLT","","TOTAL","MALE","1975","1"
"MLT","","TOTAL","MALE","1976","6"
"MLT","","TOTAL","MALE","1977","2"
"MLT","","TOTAL","MALE","1978","9"
"MLT","","TOTAL","MALE","1979","7"
"MLT","","TOTAL","MALE","1980","1"
"MLT","","TOTAL","MALE","1981","3"
"MLT","","TOTAL","MALE","1982","1"
"MLT","","TOTAL","MALE","1983","2"
"MLT","","TOTAL","MALE","1984","1"
"MLT","","TOTAL","MALE","1985","5"
"MLT","","TOTAL","MALE","1986","1"
"MLT","","TOTAL","MALE","1987","0"
"MLT","","TOTAL","MALE","1988","1"
"MLT","","TOTAL","MALE","1989","2"
"MLT","","TOTAL","MALE","1990","6"
"MLT","","TOTAL","MALE","1991","7"
"MLT","","TOTAL","MALE","1992","12"
"MLT","","TOTAL","MALE","1993","8"
"MLT","","TOTAL","MALE","1994","3"
"MLT","","TOTAL","MALE","1995","7"
"MLT","","TOTAL","MALE","1996","8"
"MLT","","TOTAL","MALE","1997","4"
"MLT","","TOTAL","MALE","1998","8"
"MLT","","TOTAL","MALE","1999","8"
"MLT","","TOTAL","MALE","2000","4"
"MLT","","TOTAL","MALE","2001","1"
"MLT","","TOTAL","MALE","2002","9"
"MLT","","TOTAL","MALE","2003","18"
"MLT","","TOTAL","MALE","2004","17"
"MLT","","TOTAL","MALE","2005","24"
"MLT","","TOTAL","MALE","2006","39"
"MLT","","TOTAL","MALE","2007","39"
"MLT","","TOTAL","MALE","2008","36"
"MLT","","TOTAL","MALE","2009","54"
"MLT","","TOTAL","MALE","2010","47"
"MLT","","TOTAL","MALE","2011","49"
"MLT","","TOTAL","MALE","2012","33"
"MLT","","TOTAL","MALE","2013","38"
"MLT","","TOTAL","MALE","2014","46"
"MLT","","TOTAL","MALE","2015","41"
"MLT","","TOTAL","MALE","2016","56"
"MLT","","TOTAL","MALE","2017","67"
"MNE","","TOTAL","MALE","2000","7"
"MNE","","TOTAL","MALE","2001","12"
"MNE","","TOTAL","MALE","2002","14"
"MNE","","TOTAL","MALE","2003","12"
"MNE","","TOTAL","MALE","2004","19"
"MNE","","TOTAL","MALE","2005","9"
"MNE","","TOTAL","MALE","2006","10"
"MNE","","TOTAL","MALE","2007","7"
"MNE","","TOTAL","MALE","2008","21"
"MNE","","TOTAL","MALE","2009","15"
"MNE","","TOTAL","MALE","2017","15"
"MNE","","TOTAL","MALE","2019","27"
"NLD","","TOTAL","MALE","1969","382"
"NLD","","TOTAL","MALE","1970","360"
"NLD","","TOTAL","MALE","1971","484"
"NLD","","TOTAL","MALE","1972","376"
"NLD","","TOTAL","MALE","1973","289"
"NLD","","TOTAL","MALE","1974","367"
"NLD","","TOTAL","MALE","1975","615"
"NLD","","TOTAL","MALE","1976","383"
"NLD","","TOTAL","MALE","1977","202"
"NLD","","TOTAL","MALE","1978","282"
"NLD","","TOTAL","MALE","1979","219"
"NLD","","TOTAL","MALE","1980","126"
"NLD","","TOTAL","MALE","1981","136"
"NLD","","TOTAL","MALE","1982","179"
"NLD","","TOTAL","MALE","1983","219"
"NLD","","TOTAL","MALE","1984","191"
"NLD","","TOTAL","MALE","1985","264"
"NLD","","TOTAL","MALE","1986","220"
"NLD","","TOTAL","MALE","1987","247"
"NLD","","TOTAL","MALE","1988","291"
"NLD","","TOTAL","MALE","1989","302"
"NLD","","TOTAL","MALE","1990","349"
"NLD","","TOTAL","MALE","1991","415"
"NLD","","TOTAL","MALE","1992","636"
"NLD","","TOTAL","MALE","1993","948"
"NLD","","TOTAL","MALE","1994","1079"
"NLD","","TOTAL","MALE","1995","1124"
"NLD","","TOTAL","MALE","1996","1199"
"NLD","","TOTAL","MALE","1997","1210"
"NLD","","TOTAL","MALE","1998","1257"
"NLD","","TOTAL","MALE","1999","1361"
"NLD","","TOTAL","MALE","2000","1464"
"NLD","","TOTAL","MALE","2001","1597"
"NLD","","TOTAL","MALE","2002","1864"
"NLD","","TOTAL","MALE","2003","1915"
"NLD","","TOTAL","MALE","2004","1854"
"NLD","","TOTAL","MALE","2005","1913"
"NLD","","TOTAL","MALE","2006","2056"
"NLD","","TOTAL","MALE","2007","1899"
"NLD","","TOTAL","MALE","2008","2121"
"NLD","","TOTAL","MALE","2009","2105"
"NLD","","TOTAL","MALE","2010","2265"
"NLD","","TOTAL","MALE","2011","2240"
"NLD","","TOTAL","MALE","2012","2527"
"NLD","","TOTAL","MALE","2013","3447"
"NLD","","TOTAL","MALE","2014","3432"
"NLD","","TOTAL","MALE","2015","3833"
"NLD","","TOTAL","MALE","2016","4173"
"NLD","","TOTAL","MALE","2017","4391"
"NLD","","TOTAL","MALE","2018","4637"
"NLD","","TOTAL","MALE","2019","4688"
"NLD","","TOTAL","MALE","2020","4369"
"NOR","","TOTAL","MALE","1969","74"
"NOR","","TOTAL","MALE","1970","71"
"NOR","","TOTAL","MALE","1971","75"
"NOR","","TOTAL","MALE","1972","97"
"NOR","","TOTAL","MALE","1973","122"
"NOR","","TOTAL","MALE","1974","124"
"NOR","","TOTAL","MALE","1975","127"
"NOR","","TOTAL","MALE","1976","135"
"NOR","","TOTAL","MALE","1977","134"
"NOR","","TOTAL","MALE","1978","170"
"NOR","","TOTAL","MALE","1979","174"
"NOR","","TOTAL","MALE","1980","185"
"NOR","","TOTAL","MALE","1981","201"
"NOR","","TOTAL","MALE","1982","195"
"NOR","","TOTAL","MALE","1983","245"
"NOR","","TOTAL","MALE","1984","247"
"NOR","","TOTAL","MALE","1985","249"
"NOR","","TOTAL","MALE","1986","308"
"NOR","","TOTAL","MALE","1987","383"
"NOR","","TOTAL","MALE","1988","398"
"NOR","","TOTAL","MALE","1989","354"
"NOR","","TOTAL","MALE","1990","388"
"NOR","","TOTAL","MALE","1991","422"
"NOR","","TOTAL","MALE","1992","427"
"NOR","","TOTAL","MALE","1993","448"
"NOR","","TOTAL","MALE","1994","493"
"NOR","","TOTAL","MALE","1995","480"
"NOR","","TOTAL","MALE","1996","546"
"NOR","","TOTAL","MALE","1997","527"
"NOR","","TOTAL","MALE","1998","545"
"NOR","","TOTAL","MALE","1999","529"
"NOR","","TOTAL","MALE","2000","662"
"NOR","","TOTAL","MALE","2001","682"
"NOR","","TOTAL","MALE","2002","589"
"NOR","","TOTAL","MALE","2003","469"
"NOR","","TOTAL","MALE","2004","468"
"NOR","","TOTAL","MALE","2005","570"
"NOR","","TOTAL","MALE","2006","565"
"NOR","","TOTAL","MALE","2007","622"
"NOR","","TOTAL","MALE","2008","585"
"NOR","","TOTAL","MALE","2009","631"
"NOR","","TOTAL","MALE","2010","733"
"NOR","","TOTAL","MALE","2011","743"
"NOR","","TOTAL","MALE","2012","767"
"NOR","","TOTAL","MALE","2013","738"
"NOR","","TOTAL","MALE","2014","847"
"NOR","","TOTAL","MALE","2015","827"
"NOR","","TOTAL","MALE","2016","955"
"POL","","TOTAL","MALE","1969","484"
"POL","","TOTAL","MALE","1970","598"
"POL","","TOTAL","MALE","1971","621"
"POL","","TOTAL","MALE","1972","565"
"POL","","TOTAL","MALE","1973","660"
"POL","","TOTAL","MALE","1974","659"
"POL","","TOTAL","MALE","1975","698"
"POL","","TOTAL","MALE","1976","777"
"POL","","TOTAL","MALE","1977","813"
